time,playerPositionX,playerPositionZ,playerRotation,rewardAmount,painBodyPart,painBodySource
2.475327,2.275496,59.91656,0.07806761,0,00,000
2.481415,2.317207,60.19437,0.07885059,0,00,000
2.487274,2.35803,60.46532,0.07963352,0,00,000
2.493591,2.397416,60.72573,0.08080782,0,00,000
2.499298,2.440143,61.00695,0.08159062,0,00,000
2.505539,2.478923,61.26096,0.08315608,0,00,000
2.511307,2.521592,61.53876,0.08472133,0,00,000
2.517441,2.561237,61.79526,0.08628637,0,00,000
2.52475,2.599847,62.06812,0.08746002,0,00,000
2.529648,2.599983,62.39268,0.08980694,0,00,000
2.535782,2.599993,62.61042,0.09137128,0,00,000
2.541718,2.599983,62.88267,0.09332638,0,00,000
2.547745,2.599989,63.14604,0.09567204,0,00,000
2.55426,2.599994,63.41342,0.09840796,0,00,000
2.560211,2.599,63.41342,0.1015338,0,00,000
2.566025,2.599989,63.67731,0.1050492,0,00,000
2.572174,2.599,63.67731,0.1089536,0,00,000
2.577988,2.599973,63.94974,0.1132466,0,00,000
2.584259,2.599988,64.20724,0.1179274,0,00,000
2.59024,2.599,64.20724,0.123385,0,00,000
2.596207,2.599979,64.47165,0.1292283,0,00,000
2.602356,2.599988,64.73542,0.1358453,0,00,000
2.608261,2.599996,65.00695,0.1432336,0,00,000
2.614563,2.599,65.00695,0.1513902,0,00,000
2.62056,2.599946,65.28437,0.1599243,0,00,000
2.62648,2.599983,65.54781,0.1688335,0,00,000
2.633743,2.599983,65.80772,0.1781153,0,00,000
2.63855,2.599981,66.12497,0.1893097,0,00,000
2.644775,2.599984,66.335,0.1970157,0,00,000
2.650681,2.599982,66.60583,0.2062469,0,00,000
2.656815,2.599984,66.86183,0.2154597,0,00,000
2.663528,2.599984,67.12678,0.2254187,0,00,000
2.669266,2.599982,67.41562,0.2368805,0,00,000
2.675064,2.599981,67.65475,0.2479291,0,00,000
2.681061,2.599991,67.88857,0.259704,0,00,000
2.687164,2.599989,68.12261,0.2718184,0,00,000
2.693222,2.599989,68.35301,0.2850193,0,00,000
2.699234,2.599988,68.57419,0.2981663,0,00,000
2.705353,2.599989,68.78664,0.3108838,0,00,000
2.711411,2.599989,68.99562,0.3235459,0,00,000
2.717422,2.599,68.99562,0.3357804,0,00,000
2.72348,2.601826,69.18839,0.3472221,0,00,000
2.729507,2.607486,69.37659,0.3578791,0,00,000
2.735611,2.615813,69.55774,0.3673942,0,00,000
2.741745,2.626935,69.73534,0.3754156,0,00,000
2.747803,2.640776,69.90861,0.3819578,0,00,000
2.753922,2.656929,70.07447,0.387395,0,00,000
2.759949,2.675683,70.23682,0.3924576,0,00,000
